premium,name,has_test,response_letter_required,department_id,department_name,area_id,area_name,salary_from,salary_to,salary_currency,salary_gross,type_id,employer_name,schedule_id,experience_id,employment_id,is_address,is_insider_interview,salary_from_rub,salary_to_rub,"(False, 'salary_from_rub')","(False, 'salary_to_rub')"
False,AI developer,False,False,,,4,Новосибирск,,,,,open,SFXDX,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных ( Data Analyst ),False,False,,,2,Санкт-Петербург,,,,,open,КОЛХОЗ,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных / Data Analyst (JoomPro),False,False,,,1,Москва,,,,,open,Joom,flexible,between1And3,full,True,False,,,,
False,Дата аналитик (Data Scientist),False,False,,,88,Казань,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,False,False,,,,
False,Исследователь алгоритмов машинного обучения / Researcher,False,False,,,1,Москва,,,,,open,ВижнЛабс (VisionLabs),fullDay,between1And3,full,True,False,,,,
False,"Аналитик данных MS Excel,Google таблицы, BI",False,False,,,1,Москва,80000.0,,RUR,False,open,CompEco,fullDay,between1And3,full,False,False,80000.0,,80000.0,
False,Аналитик данных,True,False,mts-3776-media,«МТС» Медиа,1,Москва,,,,,open,МТС,fullDay,between1And3,full,True,True,,,,
False,Python developer (MTS AI),False,False,mts-3776-main,«МТС» ,1,Москва,,,,,open,МТС,flexible,between3And6,full,True,True,,,,
False,Специалист по учебно-методической работе/Аналитик данных,False,False,,,1,Москва,80000.0,,RUR,True,open,МФТИ,fullDay,between1And3,full,True,False,80000.0,,80000.0,
False,Аналитик данных (группа внутренней аналитики),False,False,,,1,Москва,,,,,open,Mediascope,fullDay,between1And3,full,True,False,,,,
False,Tech Lead/Руководитель команды интеграции (MTS AI),False,False,mts-3776-main,«МТС» ,1,Москва,,,,,open,МТС,fullDay,between3And6,full,True,True,,,,
False,Middle Python разработчик в команду AI,False,False,,,1,Москва,,,,,open,DSSL,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,100000.0,,RUR,False,open,Кадровый Центр Департамента здравоохранения города Москвы,fullDay,between1And3,full,True,False,100000.0,,100000.0,
False,Дата аналитик (Data Scientist),False,False,,,72,Пермь,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,False,False,,,,
False,Python developer (ML-сервисы),False,False,,,2,Санкт-Петербург,,,,,open,Just AI,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных,False,False,,,78,Самара,50000.0,100000.0,RUR,False,open,Сеть магазинов цифровой и бытовой техники DNS,fullDay,between1And3,full,True,False,50000.0,100000.0,50000.0,100000.0
False,Дата аналитик (Data Scientist),False,False,,,66,Нижний Новгород,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,False,False,,,,
False,Разработчик нейросетей,False,False,,,1,Москва,200000.0,200000.0,RUR,False,open,Darall,remote,moreThan6,project,False,False,200000.0,200000.0,200000.0,200000.0
False,Data Center Engineer,False,False,,,1,Москва,,,,,open,Тинькофф,fullDay,between3And6,full,False,True,,,,
False,Data analyst,False,False,,,2,Санкт-Петербург,,,,,open,СимбирСофт,fullDay,between3And6,full,False,False,,,,
False,Дежурный инженер Центра Обработки Данных,False,False,,,1,Москва,90000.0,,RUR,False,open,Retail Personal,fullDay,noExperience,full,False,False,90000.0,,90000.0,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Лига Цифровой Экономики,fullDay,between1And3,full,False,True,,,,
False,Аналитик данных,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Junior/Middle Data Scientist,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Дежурный инженер ЦОД (Центра обработки данных),False,False,,,1,Москва,100000.0,125000.0,RUR,False,open,Аеза Групп,fullDay,between1And3,full,True,False,100000.0,125000.0,100000.0,125000.0
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Комус,fullDay,between1And3,full,True,False,,,,
False,Эксперт по нейросетям,False,False,,,2,Санкт-Петербург,100000.0,,RUR,False,open,NovaSchool,fullDay,between3And6,full,False,False,100000.0,,100000.0,
False,Computer vision Data Engineer,False,False,,,1,Москва,,,,,open,"САТЕЛ, Группа компаний",fullDay,between1And3,full,False,False,,,,
False,Инженер данных,False,False,,,1,Москва,200000.0,,RUR,True,open,Интеллектуальные решения,fullDay,between3And6,full,True,False,200000.0,,200000.0,
False,Machine learning,False,False,,,2,Санкт-Петербург,,300000.0,RUR,False,open,ДЛЕ ТЕХ,fullDay,between3And6,full,False,False,,300000.0,,300000.0
False,Аналитик баз данных,False,False,,,1,Москва,100000.0,,RUR,True,open,"Научный центр акушерства, гинекологии и перинатологии имени академика В.И.Кулакова",fullDay,between1And3,full,True,False,100000.0,,100000.0,
False,ML engineer,False,False,,,2,Санкт-Петербург,,,,,open,Оператор Газпром ИД,remote,between1And3,full,False,False,,,,
False,Дата инженер / Data Engineer (Вклады),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,ML Engineer,False,False,,,2,Санкт-Петербург,150000.0,200000.0,RUR,True,open,Первый Бит,fullDay,between3And6,full,True,False,150000.0,200000.0,150000.0,200000.0
False,Инженер обработки данных,False,False,,,3,Екатеринбург,65000.0,,RUR,False,open,НПЦ ВТД,fullDay,noExperience,full,True,False,65000.0,,65000.0,
False,Senior Data Scientist,False,False,,,1,Москва,,,,,open,Бюро кредитных историй Скоринг Бюро,fullDay,between1And3,full,True,False,,,,
False,Middle Data Analyst,False,False,,,1,Москва,,,,,open,"МАГНИТ, Розничная сеть",fullDay,between1And3,full,False,False,,,,
False,Специалист разметки данных для обучения нейросетей нового поколения,False,False,3529-3529-prof,Сбер для экспертов,1091,Великие Луки,30000.0,,RUR,True,open,СБЕР,fullDay,noExperience,full,False,False,30000.0,,30000.0,
False,Data scientist (ML),False,False,,,1,Москва,,,,,open,Employcity,fullDay,between3And6,full,False,False,,,,
False,Product manager (ML),False,False,,,1,Москва,,300000.0,RUR,False,open,Мамаева Ирина Анатольевна,remote,noExperience,full,False,False,,300000.0,,300000.0
False,ML-инженер,False,False,,,1,Москва,,,,,open,Excdev,remote,between3And6,full,False,False,,,,
False,Data Analyst (витрины данных),False,False,4649269-4649269-bigdata,ГК Иннотех | Большие данные,1,Москва,,,,,open,Т1,fullDay,between1And3,full,False,False,,,,
False,Data engineer (Промо Прогноз),False,False,,,1,Москва,,,,,open,"МАГНИТ, Розничная сеть",fullDay,between1And3,full,False,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,"МАГНИТ, Розничная сеть",fullDay,between1And3,full,False,False,,,,
False,Аналитик данных [Департамент качества и клиентского опыта],False,False,mts-3776-main,«МТС» ,1,Москва,,,,,open,МТС,fullDay,between1And3,full,False,True,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,Вкусно — и точка,fullDay,between1And3,full,True,False,,,,
False,Data Engineer / Data scientist Middle,False,False,,,72,Пермь,,,,,open,DIGITAL FUTURE SYSTEMS,remote,between1And3,full,False,False,,,,
False,Machine learning Engineer / ML Engineer,False,False,,,66,Нижний Новгород,,,,,open,Neuro.net,remote,between3And6,full,False,False,,,,
False,Senior Data Engineer (удалённо),False,False,,,1,Москва,400000.0,,RUR,False,open,Coleman Group,remote,between3And6,full,False,False,400000.0,,400000.0,
False,Старший инженер систем хранения данных,False,False,mts-3776-main,«МТС» ,54,Красноярск,120000.0,,RUR,True,open,МТС,fullDay,between3And6,full,False,True,120000.0,,120000.0,
False,Data Engineer,False,False,,,1,Москва,,,,,open,Ventra IT Solutions,fullDay,between1And3,full,False,False,,,,
False,Data Engineer Аналитик данных,False,False,3388-3388-gazprom,Газпромбанк,1,Москва,,,,,open,Газпромбанк,remote,between1And3,full,False,False,,,,
False,Data Engineer HR платформа Пульс (команда Data Lab),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,noExperience,full,False,False,,,,
False,Аналитик BI (аналитик данных),False,False,,,1,Москва,,,,,open,Manzana Group,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,ozonru-2180-commerce,Ozon Офис и Коммерция,1,Москва,,,,,open,Ozon,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных в Маркет,False,False,yandex-1740-yandex,Яндекс,1,Москва,,,,,open,Яндекс,fullDay,between3And6,full,False,False,,,,
False,Data Engineer (Персонализация СБОЛ.ПРО),False,False,3529-3529-it,Сбер. IT,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,"Аналитик базы данных (Excel, CRM)",False,False,,,1,Москва,70000.0,80000.0,RUR,False,open,Ассоциация IPChain,fullDay,between1And3,full,True,False,70000.0,80000.0,70000.0,80000.0
False,Аналитик данных (управленческая отчетность),False,False,vtb-4181-pik,"ПАО ВТБ, Подразделения Поддержки и Контроля",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between3And6,full,True,False,,,,
False,Аналитик данных,False,False,gpn-39305-regi,ООО «Газпромнефть-Региональные продажи»,2,Санкт-Петербург,,,,,open,Газпром нефть,fullDay,between1And3,full,True,False,,,,
False,"Data scientist, г. Южно-Сахалинск",False,False,3529-3529-data,Сбер. Data Science,81,Южно-Сахалинск,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,3388-3388-gazprom,Газпромбанк,1,Москва,,,,,open,Газпромбанк,fullDay,noExperience,full,False,False,,,,
False,Специалист по обработке данных / Аналитик / Координатор,False,False,,,53,Краснодар,,,,,open,Компания Арнест,fullDay,between1And3,full,False,False,,,,
False,Data Scientist,False,False,4649269-4649269-bigdata,ГК Иннотех | Большие данные,1,Москва,,,,,open,Т1,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Mediascope,fullDay,between1And3,full,True,False,,,,
False,Аналитик в команду Data Mining,False,False,,,1,Москва,,,,,open,2ГИС,remote,between3And6,full,False,False,,,,
False,Аналитик данных (направление BI),False,False,vtb-4181-pik,"ПАО ВТБ, Подразделения Поддержки и Контроля",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,Аналитик данных (BI)/Системный аналитик,False,False,,,1,Москва,,,,,open,SOKOLOV,remote,between1And3,full,False,False,,,,
False,Data Analyst / Аналитик данных,False,False,,,1,Москва,,,,,open,Литрес,fullDay,between1And3,full,True,False,,,,
False,Data Scientist / Аналитик Data Science,False,False,,,1,Москва,,,,,open,ПроКомплаенс,fullDay,between1And3,full,True,False,,,,
False,Junior Data Scientist (Рекомендательная система),False,False,3529-3529-it,Сбер. IT,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных Middle/Senior (удаленно),True,False,,,2,Санкт-Петербург,,,,,open,Неофлекс,remote,between1And3,full,False,False,,,,
False,Data Engineer/Data Analyst Отдела развития дата-продуктов розничного бизнеса,False,False,80-80-bank, Альфа-Банк,1,Москва,,,,,open,Альфа-Банк,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,vtb-4181-smbiz,"ПАО ВТБ, Средний и малый бизнес",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,Инженер сетей передачи данных,False,False,,,3,Екатеринбург,80000.0,85000.0,RUR,True,open,Российские железные дороги,shift,between1And3,full,False,False,80000.0,85000.0,80000.0,85000.0
False,Специалист разметки данных для обучения нейросетей (удаленно),False,False,,,69,Орел,,34680.0,RUR,True,open,АБК,fullDay,noExperience,full,True,False,,34680.0,,34680.0
False,"Аналитик-разработчик (Python, ML)",False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between3And6,full,True,False,,,,
False,Data-Scientist (международное направление),False,False,,,1,Москва,,,,,open,Рекрутинговое агентство The One,remote,between1And3,full,True,False,,,,
False,Ведущий аналитик данных,False,False,,,53,Краснодар,80000.0,80000.0,RUR,True,open,"МАГНИТ, Розничная сеть",fullDay,between1And3,full,True,False,80000.0,80000.0,80000.0,80000.0
False,Data Engineer,False,False,mts-3776-live,"«МТС», Live",1,Москва,,,,,open,МТС,fullDay,between1And3,full,True,True,,,,
False,Data Engineer,False,False,,,1,Москва,,,,,open,Aero,remote,between3And6,full,False,False,,,,
False,Аналитик данных (CRM),False,False,80-80-bank, Альфа-Банк,1,Москва,,,,,open,Альфа-Банк,fullDay,between3And6,full,False,False,,,,
False,Системный аналитик (разработка и развитие витрин данных),False,False,4649269-4649269-bigdata,ГК Иннотех | Большие данные,1,Москва,,,,,open,Т1,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных / Аналитик DWH,False,False,,,1,Москва,200000.0,300000.0,RUR,False,open,INGURU.RU,remote,between3And6,full,False,False,200000.0,300000.0,200000.0,300000.0
False,Аналитик данных,False,False,,,4,Новосибирск,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,True,False,,,,
False,"Аналитик данных (data scientist, data engineer)",False,False,,,1,Москва,100000.0,,RUR,True,open,Федеральное государственное автономное учреждение Научно-исследовательский институт Центр экологической промышленной политики (ФГАУ НИИ ЦЭПП),fullDay,between3And6,full,True,False,100000.0,,100000.0,
False,"Data Engineer, Платформа, Хранение и обработка данных",False,False,ozonru-2180-dev,Ozon Информационные технологии,1,Москва,,,,,open,Ozon,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных / Инженер по качеству данных,False,False,,,1,Москва,,,,,open,X5 Tech,remote,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,90,Томск,50000.0,,RUR,False,open,Головное подразделение Сибагро,fullDay,between1And3,full,True,True,50000.0,,50000.0,
False,Data analyst,False,False,,,1,Москва,,,,,open,СимбирСофт,fullDay,between3And6,full,False,False,,,,
False,Data Analyst (Junior),False,False,,,22,Владивосток,60000.0,,RUR,False,open,DNS Технологии,fullDay,noExperience,full,True,False,60000.0,,60000.0,
False,Big Data Engineer (Junior),False,False,,,2,Санкт-Петербург,,,,,open,Центральный банк Российской Федерации,fullDay,noExperience,full,True,False,,,,
False,Java Developer на проекты ИИ (AI/ML/CV),False,False,,,1,Москва,,,,,open,Цифровые Сервисы,remote,between3And6,full,False,False,,,,
False,Старший инженер систем хранения данных,False,False,mts-3776-main,«МТС» ,72,Пермь,120000.0,,RUR,True,open,МТС,fullDay,between3And6,full,False,True,120000.0,,120000.0,
False,Менеджер по развитию (аналитик данных),False,False,,,53,Краснодар,120000.0,,RUR,True,open,Деловые Линии,fullDay,between1And3,full,False,False,120000.0,,120000.0,
False,Аналитик Данных / Data Analyst (Маркетплейс),False,False,2343-2343-it,"Компания «СПОРТМАСТЕР», Sportmaster Lab",1,Москва,,,,,open,Спортмастер,remote,between1And3,full,False,False,,,,
False,Инженер данных,False,False,gpn-39305-HOLD,ПАО «Газпром нефть» ,2,Санкт-Петербург,,,,,open,Газпром нефть,fullDay,noExperience,probation,False,False,,,,
False,Аналитик обработки данных,False,False,,,78,Самара,65000.0,65000.0,RUR,True,open,"МАГНИТ, Розничная сеть",fullDay,between1And3,full,True,False,65000.0,65000.0,65000.0,65000.0
False,Аналитик данных (Отдел оперативной аналитики и прогнозирования),False,False,,,2,Санкт-Петербург,,,,,open,СПб ГУП Санкт-Петербургский информационно-аналитический центр,fullDay,between1And3,full,True,False,,,,
False,"Data engineer в команду разметки данных, SberAI",False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Data Scientist (LLM),False,False,,,1,Москва,,,,,open,Эвотор,remote,between1And3,full,False,False,,,,
False,Аналитик-исследователь (удаленно),False,False,816144-816144-office,ВкусВилл. Офис,1,Москва,,,,,open,ВкусВилл,flexible,between1And3,full,False,False,,,,
False,"Программист (машинное обучение, машинное зрение)",False,False,,,1,Москва,90000.0,,RUR,False,open,ФГБОУ ВО МГТУ им. Н.Э. Баумана,fullDay,between1And3,full,True,False,90000.0,,90000.0,
False,"Аналитик данных (эксперт) отдела управления проблемным портфелем и оценки взыскания (SQL,Python)",False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,Data Engineer направления разработки витрин данных,False,False,,,1,Москва,,,,,open,Т1,remote,between1And3,full,False,False,,,,
False,Data Engineer,False,False,,,1,Москва,,500000.0,RUR,True,open,Rubbles,fullDay,between3And6,full,False,False,,500000.0,,500000.0
False,AI-Artist,False,False,,,1,Москва,,,,,open,Employcity,fullDay,between3And6,full,False,False,,,,
False,Стажер-аналитик Big Data,False,False,,,88,Казань,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
False,Финансовый аналитик для оценки квартир в Realiste AI удаленно,False,False,,,1,Москва,,250000.0,RUR,False,open,Реалист,remote,between1And3,full,False,False,,250000.0,,250000.0
False,ML-инженер,False,False,,,1,Москва,,,,,open,Самокат (ООО Умный ритейл),fullDay,between3And6,full,False,False,,,,
False,"Аналитик данных (Excel, SQL)",False,False,,,1,Москва,60000.0,,RUR,False,open,СИНЕРГИЯ,fullDay,noExperience,full,True,False,60000.0,,60000.0,
False,Аналитик данных в IT-компанию,False,False,,,77,Рязань,,100000.0,RUR,True,open,101 Интернет,remote,between1And3,full,False,False,,100000.0,,100000.0
False,"ML developer (офис, Казань)",False,False,,,88,Казань,,,,,open,Hunt For You,fullDay,between1And3,full,False,False,,,,
False,Руководитель AI-тренеров,False,False,,,1,Москва,130000.0,,RUR,False,open,Яндекс Крауд,remote,between3And6,full,False,False,130000.0,,130000.0,
False,Middle Data Analyst,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Data Engineer,False,False,,,2,Санкт-Петербург,,,,,open,LuckyGroup,remote,between1And3,full,True,False,,,,
False,Аналитик данных / аналитик SQL,False,False,,,1,Москва,,,,,open,WILDBERRIES,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных (нефтегазовое строительство),False,False,,,1,Москва,,,,,open,Промэкспертиза,remote,between3And6,full,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,ГБУЗ ЦЛО ДЗМ,fullDay,between1And3,full,True,False,,,,
False,Data engineer,False,False,3529-3529-prof,Сбер для экспертов,66,Нижний Новгород,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Маркетинговый аналитик (исследователь),False,False,,,1,Москва,,,,,open,ФЛАУВАУ,remote,between1And3,full,False,False,,,,
False,Аналитик данных в отдел аудита малого бизнеса (Junior),False,False,vtb-4181-pik,"ПАО ВТБ, Подразделения Поддержки и Контроля",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False,,,,
False,Аналитик/Инженер данных,False,False,,,1,Москва,,,,,open,ГБУ г. Москвы НИИ организации здравоохранения и медицинского менеджмента ДЗМ г. Москвы,fullDay,between1And3,full,False,False,,,,
False,Data Engineer,False,False,,,2,Санкт-Петербург,,,,,open,Тинькофф,fullDay,between3And6,full,False,True,,,,
False,Data Scientist в центр исследований блока Риски Сбера,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Data Engineer (Python),False,False,,,1,Москва,,,,,open,Лига Цифровой Экономики,fullDay,between1And3,full,False,True,,,,
False,Аналитик данных (риски розничного блока),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Ведущий аналитик данных,False,False,4496-4496-office,МТС Банк. Головной офис,1,Москва,,,,,open,МТС Финтех,fullDay,between1And3,full,True,False,,,,
False,Machine learning Engineer (remote),False,False,,,1,Москва,40000.0,,RUR,False,open,Инфотек,remote,between1And3,full,True,False,40000.0,,40000.0,
False,Data Analyst,False,False,,,2,Санкт-Петербург,,,,,open,Devim,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных,False,False,ozonru-2180-commerce,Ozon Офис и Коммерция,1,Москва,,,,,open,Ozon,fullDay,between1And3,full,True,False,,,,
False,Специалист по переводу аудиодорожек с использованием AI,False,False,,,1,Москва,,,,,open,Ачетыре,remote,between1And3,full,False,False,,,,
False,ML-инженер,False,False,,,4,Новосибирск,,,,,open,Смарт консалтинг,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,,,88,Казань,,,,,open,СимбирСофт,fullDay,between3And6,full,False,False,,,,
False,Инженер данных,False,False,,,1,Москва,,,,,open,IBS,fullDay,between1And3,full,False,False,,,,
False,CV / ML разработчик,False,False,,,1,Москва,,,,,open,Т1,fullDay,between1And3,full,False,False,,,,
False,Стажер-аналитик Big Data,False,False,,,99,Уфа,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Вкусно — и точка,fullDay,between1And3,full,True,False,,,,
False,Data Scientist,True,False,gpn-39305-it,ПАО «Газпром нефть» ИТ,2,Санкт-Петербург,,,,,open,Газпром нефть,fullDay,between1And3,full,False,False,,,,
False,Аналитик базы данных,False,False,,,35,Иркутск,,,,,open,Эн+,fullDay,between1And3,full,True,False,,,,
False,Менеджер AI,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Стажер Data engineer (scala),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,noExperience,probation,False,False,,,,
False,Бизнес-аналитик данных,False,False,vtb-4181-pik,"ПАО ВТБ, Подразделения Поддержки и Контроля",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,Computer Vision Engineer (Generative AI),False,False,,,2,Санкт-Петербург,,,,,open,Kesmaty,fullDay,between3And6,full,False,False,,,,
False,Data Scientist,False,False,,,88,Казань,,,,,open,Совкомбанк,fullDay,between1And3,full,True,False,,,,
False,Junior ML engineer,False,False,,,2,Санкт-Петербург,,,,,open,AdRiver,fullDay,between1And3,full,True,False,,,,
False,Инженер данных (Junior/Middle Data Engineer),False,False,pwc-1201-it,"Технологии Доверия, ИТ и Цифровые технологии",1,Москва,,,,,open,Технологии Доверия,fullDay,between1And3,full,False,False,,,,
False,ML-Python разработчик,False,False,,,98,Ульяновск,,,,,open,Норд Клан,fullDay,between1And3,full,True,False,,,,
False,AI/LLM инженер,False,False,,,1,Москва,,,,,open,ALP GROUP,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных,False,False,,,25,Вологда,35000.0,40000.0,RUR,False,open,АЛЛЕЯ МЕБЕЛИ,fullDay,between1And3,full,True,False,35000.0,40000.0,35000.0,40000.0
False,"Data Scientist, Маркетплейс, Контент и товары",False,False,ozonru-2180-dev,Ozon Информационные технологии,1,Москва,,,,,open,Ozon,fullDay,between1And3,full,True,False,,,,
False,Специалист по верификации данных (аналитик),False,False,,,1,Москва,,,,,open,Организация Агат,fullDay,noExperience,full,True,False,,,,
False,Data analyst,False,False,,,2,Санкт-Петербург,,,,,open,Garage Eight,fullDay,between3And6,full,True,False,,,,
False,Журналист / промпт-инженер интернет-журнала / Специалист по работе с нейросетями,True,False,,,1,Москва,50000.0,100000.0,RUR,False,open,ДМТ групп,fullDay,between1And3,full,True,False,50000.0,100000.0,50000.0,100000.0
False,Middle Python разработчик в команду AI,False,False,,,2,Санкт-Петербург,,,,,open,DSSL,fullDay,between1And3,full,False,False,,,,
False,Data инженер (инженер данных),False,False,,,2,Санкт-Петербург,,,,,open,Клевер Солюшнс,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,mgfn-3127-office,"МегаФон, Офис",1,Москва,,,,,open,МегаФон,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных,False,False,,,1,Москва,100000.0,,RUR,True,open,ГКУ города Москвы Центр занятости населения города Москвы,fullDay,between1And3,full,True,False,100000.0,,100000.0,
False,Аналитик данных,False,False,,,3,Екатеринбург,,,,,open,Парфюмерно-косметический супермаркет Золотое Яблоко,fullDay,between1And3,full,False,False,,,,
False,Ai-Lab Lead,False,False,,,1,Москва,,,,,open,"DODO BRANDS (Dodo Pizza, Drinkit, Кебстер)",fullDay,between3And6,full,False,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,Ростелеком,remote,between1And3,full,False,False,,,,
False,Data Scientist Управления модельных рисков и валидации,False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",4,Новосибирск,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False,,,,
False,Data engineer,False,False,,,1,Москва,,,,,open,IDF Lab,fullDay,between1And3,full,False,False,,,,
False,Аналитик в Отдел разработки инструментов и аналитики данных,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Data Analyst (gambling),False,False,,,1,Москва,,,,,open,Appie.tech,fullDay,between1And3,full,True,False,,,,
False,Data Engineer,False,False,,,88,Казань,,,,,open,Совкомбанк,fullDay,between1And3,full,True,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,Spice Agency,remote,between3And6,full,True,False,,,,
False,ML Engineer,True,False,,,4,Новосибирск,100000.0,220000.0,RUR,False,open,InlyIT,fullDay,between1And3,full,False,False,100000.0,220000.0,100000.0,220000.0
False,Data аналитик,False,False,,,2,Санкт-Петербург,,,,,open,Employcity,fullDay,between3And6,full,False,False,,,,
False,DevOps Engineer (Big Data),False,False,80-80-bank, Альфа-Банк,1,Москва,,,,,open,Альфа-Банк,fullDay,between1And3,full,False,False,,,,
False,Бизнес-аналитик / Аналитик данных,False,False,,,1,Москва,200000.0,280000.0,RUR,True,open,Секонд Сайт,fullDay,moreThan6,full,True,False,200000.0,280000.0,200000.0,280000.0
False,Системный аналитик data governance,False,False,,,1,Москва,,,,,open,Ростелеком,fullDay,between3And6,full,False,False,,,,
False,Data Analyst,False,False,,,3,Екатеринбург,,,,,open,Сима-ленд,fullDay,between1And3,full,True,False,,,,
False,ClickHouse DBA / Аналитик данных,False,False,,,32,Иваново (Ивановская область),,,,,open,Смарт Геймс Девелопмент,remote,between1And3,full,False,False,,,,
False,Аналитик данных пассажирских потоков,False,False,,,1,Москва,,,,,open,Правительство Москвы,fullDay,between1And3,full,True,False,,,,
False,Инженер сети передачи данных,False,False,,,102,Хабаровск,52700.0,,RUR,True,open,Ростелеком,fullDay,between1And3,full,True,False,52700.0,,52700.0,
False,Стажер-Аналитик данных (бизнес-аналитик),False,False,gpn-39305-HOLD,ПАО «Газпром нефть» ,2,Санкт-Петербург,,,,,open,Газпром нефть,fullDay,between1And3,probation,False,False,,,,
False,Data engineer (стажер),True,False,197135-197135-siso,"""Сибинтек-Софт""",1,Москва,,,,,open,ИК СИБИНТЕК,fullDay,noExperience,probation,True,False,,,,
False,Data Scientist / ML-инженер (Big Data),False,False,mts-3776-it,"«МТС», Digital",1,Москва,,,,,open,МТС,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных,False,False,severstal-6041-MAIN,Северсталь. Управляющая компания,2,Санкт-Петербург,,,,,open,Северсталь,fullDay,between1And3,full,False,False,,,,
False,Менеджер по работе с базой данных/администратор/аналитик,False,False,,,1,Москва,80000.0,,RUR,False,open,Тракдрайв,fullDay,between1And3,full,True,False,80000.0,,80000.0,
False,Data Analyst (e-commerce),False,False,,,53,Краснодар,,,,,open,"МАГНИТ, Розничная сеть",remote,between1And3,full,False,False,,,,
False,Стажер-аналитик Big Data,False,False,,,78,Самара,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
