premium,name,department_id,department_name,area_id,area_name,has_test,response_letter_required,salary_from,salary_to,salary_currency,salary_gross,type_id,employer_name,schedule_id,experience_id,employment_id,is_address,is_insider_interview
False,Team Lead/Senior Data Scientist,,,3,Екатеринбург,False,False,,,,,open,СКБ Контур,fullDay,moreThan6,full,True,False
False,Team Lead/Senior Data Scientist,,,2,Санкт-Петербург,False,False,,,,,open,СКБ Контур,fullDay,moreThan6,full,False,False
False,Team Lead/Senior Data Scientist,,,1,Москва,False,False,,,,,open,СКБ Контур,fullDay,moreThan6,full,False,False
False,Team Lead/Senior Data Analyst. Аналитик данных,3529-3529-prof,Сбер для экспертов,3,Екатеринбург,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data scientist (NLP) - Sberbank AI Lab,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Engineer (Information Retrieval Team),,,1002,Минск,False,False,,,,,open,IHS Global,fullDay,between3And6,full,True,False
False,Senior Data Scientist (Computer Vision),,,1002,Минск,False,False,,,,,open,IHS Global,fullDay,between3And6,full,True,False
False,Ведущий специалист по Machine learning (3D-алгоритмы),,,1,Москва,False,False,250000.0,,RUR,False,open,Адалиск,flexible,between3And6,full,True,False
False,Аналитик ИСУ (Data Analyst),3529-3529-it,Сбер. IT,26,Воронеж,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Аналитик данных,,,88,Казань,False,False,,,,,open,АК БАРС ДОМ,fullDay,between1And3,full,True,False
False,"Data Engineer, Global Music Company",,,26,Воронеж,False,False,,,,,open,DataArt,fullDay,between1And3,full,True,False
False,Разработчик Python / Data Scientist (NLP),,,4,Новосибирск,False,False,,,,,open,"Программный Продукт, ИТ-компания",fullDay,between1And3,full,True,False
False,Middle/Senior Data Scientist,,,2,Санкт-Петербург,False,False,,,,,open,Самокат (ООО Умный ритейл),flexible,between3And6,full,False,True
False,Аналитик данных,,,1,Москва,False,False,,,,,open,"Программный Продукт, ИТ-компания",fullDay,between1And3,full,False,False
False,Data Engineer (Транзакционный бизнес),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Аналитик данных / Data scientist,,,1,Москва,False,False,,,,,open,"Программный Продукт, ИТ-компания",fullDay,between3And6,full,False,False
False,Big Data Machine Learning Algorithm Engineer,,,1,Москва,False,False,,,,,open,HUAWEI,fullDay,between3And6,full,False,False
False,Senior/Middle Data Scientist,,,3,Екатеринбург,False,False,,,,,open,Парфюмерный супермаркет Золотое Яблоко,fullDay,between3And6,full,False,False
False,Data Analyst / Аналитик по данным,,,1,Москва,False,False,,,,,open,Worldskills Russia,fullDay,between1And3,full,True,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Актион Технологии,fullDay,between1And3,full,True,False
False,Web-аналитик\аналитик данных,,,1,Москва,False,False,,,,,open,Комус,fullDay,between1And3,full,True,False
False,Technical Lead в Data Science-команду/ML Engineer,rosbank-599-opyt,"«РОСБАНК, Societe Generale Group», с опытом работы",1,Москва,False,False,,,,,open,"РОСБАНК, Societe Generale Group (Russia)",fullDay,between3And6,full,False,False
False,Аналитик/Middle Data Analyst,,,1002,Минск,False,False,,,,,open,Софтделюкс,fullDay,between1And3,full,True,False
False,Data Scientist,,,1,Москва,False,False,,,,,open,Брокеркредитсервис,fullDay,between3And6,full,True,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Брокеркредитсервис,fullDay,between3And6,full,True,False
False,Lead Computer Vision Data Scientist,3529-3529-lead,Сбер. Экспертам и руководителям,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,True,False
False,Data Analyst / Ведущий аналитик,,,66,Нижний Новгород,False,True,,,,,open,Incrdbl Mobile Entertainment,flexible,between1And3,full,True,False
False,Аналитик данных / Data analyst,,,2,Санкт-Петербург,False,False,70000.0,,RUR,False,open,Платформа нативной рекламы LuckyAds,fullDay,between1And3,full,False,False
False,Data Engineer,,,115,Киев,False,False,,,,,open,"FOZZY GROUP, Корпорация",fullDay,between3And6,full,True,False
False,Junior Data Scientist (NLP),,,2,Санкт-Петербург,False,False,80000.0,120000.0,RUR,False,open,M-soft,remote,between1And3,part,False,False
False,Руководитель отдела разработки и внедрения AI/ML решений,,,1,Москва,False,False,,,,,open,Гринатом,fullDay,moreThan6,full,False,False
False,Scala developer/Data Engineer,,,212,Тольятти,False,False,120000.0,,RUR,False,open,Retail Rocket,fullDay,between1And3,full,True,False
False,Middle Data Scientist,,,1,Москва,False,False,,,,,open,Гринатом,fullDay,between1And3,full,False,False
False,Аналитик/Data scientist,,,2,Санкт-Петербург,False,False,,,,,open,Северный Путь,fullDay,between1And3,full,True,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,3500.0,EUR,False,open,Exness,fullDay,moreThan6,full,True,False
True,Data Scientist/Data Analyst (Product Company),,,1002,Минск,False,False,,,,,open,Profitero,fullDay,between3And6,full,True,False
False,Data Scientist (Computer Vision),,,1,Москва,False,False,200000.0,,RUR,True,open,СофтТелематика,flexible,between3And6,full,True,False
False,Machine Learning Engineer,,,1002,Минск,False,False,,,,,open,iTechArt Group,fullDay,between3And6,full,True,False
False,"Специалист по преподаванию направления ""Искусственный интеллект""",,,1641,Набережные Челны,False,False,,,,,open,"ИТ-парк, Технопарк в сфере высоких технологий",fullDay,between1And3,part,True,False
False,Senior Data scientist (NLP/NLU),,,1,Москва,False,False,,,,,open,ДомКлик,fullDay,between3And6,full,False,False
False,Data Analyst / Специалист по работе с данными,,,1,Москва,False,False,100000.0,,RUR,True,open,Перфект Системс,remote,between1And3,full,False,False
False,Data scientist,,,1,Москва,False,False,,,,,open,Корпорация ЭЛАР,fullDay,between1And3,full,True,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,ТЭК-Торг,remote,between1And3,full,True,False
False,Data Scientist / Старший специалист по машинному обучению,2343-2343-it,"Компания «СПОРТМАСТЕР», SM Lab",1,Москва,False,False,,,,,open,Спортмастер,fullDay,between1And3,full,True,False
False,"Data scientist /аналитик данных (медицина, наука, образование, социология)",,,1,Москва,False,False,120000.0,150000.0,RUR,False,open,ГК «ВИЗАВИ Консалт»,fullDay,between1And3,full,False,False
False,Big Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Grid Dynamics,fullDay,between3And6,full,False,False
False,Аналитик данных (digital реклама),2343-2343-it,"Компания «СПОРТМАСТЕР», SM Lab",1,Москва,False,False,,,,,open,Спортмастер,fullDay,between1And3,full,False,False
False,AI/ML Engineer,,,26,Воронеж,False,False,,,,,open,Netcracker Technology Corp.,fullDay,between1And3,full,False,False
False,Программист Machine Learning,,,1002,Минск,False,False,,,,,open,Мильжикс,flexible,between1And3,full,True,False
False,Junior Data Scientist / Специалист по машинному обучению,2343-2343-it,"Компания «СПОРТМАСТЕР», SM Lab",1,Москва,False,False,,,,,open,Спортмастер,fullDay,between1And3,full,False,False
False,Аналитик данных (digital products),2343-2343-it,"Компания «СПОРТМАСТЕР», SM Lab",1,Москва,False,False,,,,,open,Спортмастер,fullDay,between1And3,full,False,False
False,Machine Learning Engineer,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,True,False
False,Lead Data Engineer,,,1,Москва,False,False,,,,,open,Утконос. И..И.. ОНЛАЙН,fullDay,between1And3,full,True,False
False,Senior Data Analyst,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Data analyst,,,1002,Минск,False,False,,,,,open,Альгимед Трейд,fullDay,noExperience,full,False,False
False,Аналитик данных (GeekBrains),,,1,Москва,False,False,,,,,open,Mail.ru Group,fullDay,between1And3,full,True,False
False,Python ML разработчик,,,2,Санкт-Петербург,False,False,,,,,open,Andersen,fullDay,between3And6,full,False,False
False,Data Engineer (BI инженер),,,1,Москва,False,False,,,,,open,Агентство КИТ Консалт,fullDay,between1And3,full,False,False
False,Аналитик данных - Data Analyst,,,1,Москва,True,False,,,,,open,АппФоллоу,remote,noExperience,full,False,False
False,Аналитик данных - Data Analyst,,,2,Санкт-Петербург,True,False,,,,,open,АппФоллоу,remote,noExperience,full,False,False
False,Mathematician (Data scientist),,,2,Санкт-Петербург,False,False,,,,,open,HUAWEI,flexible,moreThan6,full,False,False
False,Data scientist,,,1,Москва,False,False,,,,,open,Ростелеком,fullDay,between1And3,full,False,False
False,Разработчик SQL / Data Engineer (Big data),,,1,Москва,False,False,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False
False,Data Engineer / Python,,,1002,Минск,False,False,,,,,open,IHS Global,fullDay,between1And3,full,True,False
False,Аналитик данных,,,1,Москва,False,False,110000.0,250000.0,RUR,True,open,РСХБ-Интех,fullDay,between1And3,full,True,False
False,Младший специалист Data Scientist,severstal-6041-it,Северсталь. ИТ Компания,26,Воронеж,False,False,,,,,open,"Северсталь, Москва",fullDay,between1And3,full,False,False
False,Data Analyst,,,1,Москва,False,False,,,,,open,Каршеринг Руссия,fullDay,between1And3,full,True,False
False,Middle Data Scientist (Департамент по работе с проблемными активами),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,True,False
False,Data Scientist,,,1,Москва,False,False,,,,,open,Инфосистемы Джет,fullDay,between1And3,full,True,False
False,Аналитик / Data scientist,,,1,Москва,False,False,,,,,open,Dentsu Aegis Network Russia,remote,between1And3,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Аквелон,fullDay,noExperience,full,False,False
False,Junior Python developer c уклоном в ML,,,2,Санкт-Петербург,False,False,,100000.0,RUR,True,open,СД ДАТА,fullDay,between1And3,full,False,False
False,Генетик – аналитик данных (data scientist),,,1,Москва,False,False,,,,,open,ФГБУ ЦСП ФМБА России,fullDay,between3And6,full,True,False
False,Аналитик данных / Data Analyst,,,1,Москва,False,False,,,,,open,MOON (Группа Компаний),remote,between3And6,full,True,False
False,Аналитик данных/Data Analyst,,,2041,Мытищи,False,False,,,,,open,MOON (Группа Компаний),remote,between3And6,full,True,False
False,Data engineer,bil-4934-beel,Билайн,1,Москва,False,False,,,,,open,Билайн,fullDay,between3And6,full,False,False
False,Data Scientist (Python/ML),,,1,Москва,False,False,,,,,open,ИЦ АЙ-ТЕКО,fullDay,between1And3,full,True,False
False,Data scientist/Python,,,1,Москва,False,False,,,,,open,МИА Россия сегодня,fullDay,between3And6,full,True,False
True,Data Scientist,,,1002,Минск,False,False,,,,,open,БПС-Сбербанк,fullDay,between1And3,full,False,False
False,Middle/Senior Data Analyst (Limassol),,,236,Кипр,False,False,,,,,open,Easybrain,fullDay,between3And6,full,True,False
False,"Старший ML разработчик (CV, NLP)",,,1,Москва,False,False,,,,,open,ABBYY,fullDay,between3And6,full,True,False
False,Data Scientist (Planning),3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,ML Security Senior Engineer,,,1002,Минск,False,False,4000.0,,USD,True,open,Новикова Анна Анатольевна,remote,moreThan6,full,False,False
False,Data scientist/Machine learning engineer в Команду CoreML,,,2,Санкт-Петербург,False,False,,,,,open,ВКонтакте,fullDay,noExperience,full,True,False
False,Аналитик (data scientist/data analyst),,,4,Новосибирск,False,False,60000.0,,RUR,False,open,АйтиСмартФинанс,fullDay,between3And6,full,False,False
False,Product Data Analyst,,,1,Москва,False,False,3300.0,3500.0,EUR,False,open,Exness,fullDay,moreThan6,full,False,False
False,Machine Learning Team Lead,,,4,Новосибирск,False,False,,,,,open,Azoft,flexible,between1And3,full,True,False
False,Senior data analyst,,,53,Краснодар,False,False,,,,,open,"МАГНИТ, Розничная сеть",fullDay,between1And3,full,False,False
False,Senior Data analyst,3156389-3156389-crpt,ЦРПТ,1,Москва,False,False,,,,,open,ЦРПТ (Центр развития перспективных технологий),fullDay,moreThan6,full,True,False
False,Data Scientist,sbr-3809-sibb,Сибур,1,Москва,False,False,,,,,open,"СИБУР, Группа компаний",fullDay,between1And3,full,False,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,Армтек,fullDay,between3And6,full,True,False
False,Data Analyst,,,87,Тамбов,False,False,,,,,open,AstraOne,fullDay,between1And3,full,False,False
False,Бизнес-аналитик (Аналитик данных),,,2,Санкт-Петербург,False,False,,,,,open,"Яндекс.Деньги, НКО",fullDay,between3And6,full,True,False
False,Аналитик-разработчик (Data Scientist),,,1,Москва,False,False,,,,,open,Тинькофф,fullDay,between1And3,full,False,False
False,Data Scientist,,,1,Москва,False,False,,,,,open,Группа компаний С7,fullDay,between1And3,full,False,False
False,Qlik Sense Designer (Data Analyst),3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Wrike,fullDay,between3And6,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Wrike,fullDay,between3And6,full,False,False
False,Data Scientist на Голосовые технологии (биометрия),,,2734,Иннополис,False,False,,,,,open,Тинькофф,fullDay,between1And3,full,True,False
False,Аналитик данных,,,1753,Череповец,False,False,,,,,open,Храмцова Елена,fullDay,between1And3,full,False,False
False,"Python-разработчик (ML/ASR), MTS AI",mts-3776-it,"«МТС»,IT",2,Санкт-Петербург,False,False,,,,,open,МТС,fullDay,between3And6,full,False,False
False,"Python-разработчик (ML/ASR), MTS AI",mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,False,False
False,Chief Technical Officer AI,,,1002,Минск,False,False,,,,,open,SocioTeam Сonsulting,fullDay,between3And6,full,False,False
False,ML-инженер в команду Big Data,,,1,Москва,False,False,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,Tele2,fullDay,between3And6,full,True,True
False,Senior Data analyst,,,1,Москва,False,False,,,,,open,Банк Открытие,fullDay,between1And3,full,False,False
False,Data Engineer в подразделение Комплаенс,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Machine Learning Research Engineer,,,2,Санкт-Петербург,False,False,150000.0,250000.0,RUR,True,open,Botan Investments,fullDay,between3And6,full,False,False
False,Data Engineer,3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,"Computer Vision developer (machine learning, python)",,,4,Новосибирск,False,False,,,,,open,Мотив Нейроморфные Технологии,fullDay,between1And3,full,True,False
False,Data Scientist,3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,QA Automation Engineer (AI),,,2,Санкт-Петербург,False,False,,,,,open,DINS,fullDay,between1And3,full,False,True
False,Data Engineer,,,1,Москва,False,False,,,,,open,Bell Integrator,fullDay,between3And6,full,False,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Bell Integrator,fullDay,between3And6,full,False,False
False,Senior Python Backend Developer (Machine Learning),,,1,Москва,False,False,250000.0,,RUR,False,open,FunCorp,fullDay,between1And3,full,True,False
False,BizOps Data Scientist,,,1,Москва,False,False,,,,,open,Gett,flexible,between3And6,full,False,False
False,Инженер данных [id52415],gpn-39305-HOLD,ПАО «Газпром нефть»,2,Санкт-Петербург,False,False,,,,,open,Газпром нефть,fullDay,between3And6,full,False,False
False,Data Scientist,severstal-6041-it,Северсталь. ИТ Компания,1,Москва,False,False,,,,,open,"Северсталь, Москва",fullDay,between3And6,full,False,False
False,Senior Data Scientist в NLP лабораторию,,,2,Санкт-Петербург,False,False,,,,,open,СКБ Контур,fullDay,moreThan6,full,False,False
False,Senior Data Scientist в NLP лабораторию,,,2734,Иннополис,False,False,,,,,open,СКБ Контур,fullDay,moreThan6,full,False,False
False,Senior Data Scientist в NLP лабораторию,,,3,Екатеринбург,False,False,,,,,open,СКБ Контур,fullDay,moreThan6,full,False,False
False,Team Lead Data Scientist в Контур.Фокус,,,3,Екатеринбург,False,False,,,,,open,СКБ Контур,flexible,moreThan6,full,False,False
False,Team Lead Data Scientist в Контур.Фокус,,,2734,Иннополис,False,False,,,,,open,СКБ Контур,flexible,moreThan6,full,False,False
False,Deep Learning Validation Engineer (AI/Computer Vision),,,66,Нижний Новгород,False,False,,,,,open,Intel Corporation,flexible,between3And6,full,False,False
False,DevOps Engineer (AI/Computer Vision),,,66,Нижний Новгород,False,False,,,,,open,Intel Corporation,flexible,between3And6,full,True,False
False,AI algorithm library Team Leader,,,1,Москва,False,False,,,,,open,Kelly Services,fullDay,noExperience,full,False,False
False,Data Scientist,,,2,Санкт-Петербург,False,False,,,,,open,Техностар,fullDay,between1And3,full,False,False
False,Big Data Engineer,,,1,Москва,False,False,,,,,open,Luxoft,fullDay,between1And3,full,False,False
False,Data Scientist Trainee,,,1,Москва,False,False,,,,,open,Tefal,fullDay,noExperience,probation,True,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,Super Brands,fullDay,between3And6,full,True,False
False,Аналитик данных,,,88,Казань,False,False,,,,,open,Ак Барс Цифровые Технологии,remote,between1And3,full,True,False
False,Middle/Senior Data Analyst,,,1002,Минск,False,False,,,,,open,Северекс Бай,fullDay,between1And3,full,True,False
False,"Программист UE4 AI, настройка персонажей",,,26,Воронеж,False,False,,,,,open,RainStyle,remote,between1And3,part,False,False
False,Системный аналитик (MTS AI),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,True,False
False,Системный архитектор/Data engineer,,,160,Алматы,False,False,,,,,open,"Beeline, ТМ",fullDay,between3And6,full,False,False
False,Аналитик данных [id39041],gpn-39305-HOLD,ПАО «Газпром нефть»,2,Санкт-Петербург,False,False,,,,,open,Газпром нефть,fullDay,between1And3,full,False,False
False,Artificial Intelligence Programmer/Программист искусственного интеллекта,,,1,Москва,False,False,,,,,open,Gaijin Entertainment,fullDay,between3And6,full,False,False
False,Data Scientist на проекты по анализу текстов и новостей,,,1,Москва,False,False,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False
False,Data Scientist на проекты по созданию графа связанности юридических лиц,,,1,Москва,False,False,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False
False,Руководитель направления Data Analyst в команду «Алгоритмы в платежах»,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Аналитик данных / Data Analyst,,,2,Санкт-Петербург,False,False,,,,,open,First Line Software,flexible,between1And3,full,True,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,Star-staff,fullDay,between1And3,full,False,False
False,AI Video Coding/Hybrid coding Engineer,,,1,Москва,False,False,,,,,open,HUAWEI,fullDay,between1And3,full,False,False
False,Senior Big Data Engineer,,,1002,Минск,False,False,,,,,open,Viber,fullDay,between3And6,full,True,False
False,Data engineer,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Data Engineer,1942330-1942330-ofis,Пятёрочка. Офис,1,Москва,False,False,,,,,open,Пятёрочка,fullDay,between1And3,full,True,False
False,Исследователь данных (Data Scientist),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Data Scientist (SberНадежность),3529-3529-it,Сбер. IT,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Engineer,,,115,Киев,False,False,2000.0,4000.0,USD,False,open,Sprout Therapy,fullDay,between1And3,full,False,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области,fullDay,between1And3,full,False,False
False,Product Analyst / Data Analyst (Автобусы),,,1,Москва,False,False,,,,,open,Туту.ру,fullDay,between1And3,full,True,False
False,BI/Data Analyst,,,135,Харьков,False,False,,,,,open,Devart,fullDay,between1And3,full,False,False
False,Data engineer в команду DataCore,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Аналитик данных,174-174-ukcen,"«Полиметалл»,Полиметалл Управляющая компания",2,Санкт-Петербург,False,False,,,,,open,Полиметалл,fullDay,between1And3,full,True,False
True,Middle Data Engineer (Product Company),,,1002,Минск,False,False,,,,,open,Profitero,remote,between3And6,full,True,False
False,Data scientist,sbr-3809-sibb,Сибур,66,Нижний Новгород,False,False,,,,,open,"СИБУР, Группа компаний",fullDay,between1And3,full,False,False
False,Data scientist,sbr-3809-sibb,Сибур,90,Томск,False,False,,,,,open,"СИБУР, Группа компаний",fullDay,between1And3,full,False,False
False,Аналитик данных,,,2,Санкт-Петербург,False,False,,,,,open,ВЕРТЕКС,fullDay,between1And3,full,True,False
False,Senior System Software Engineer (Computer Vision - AI),,,1,Москва,False,False,,,,,open,NVIDIA,fullDay,between3And6,full,True,False
False,Middle/Senior Python Developer (Machine Learning),,,3,Екатеринбург,False,False,,,,,open,NAUMEN,fullDay,between3And6,full,True,False
False,Middle/Senior Python Developer (Machine Learning),,,89,Тверь,False,False,,,,,open,NAUMEN,fullDay,between3And6,full,True,False
False,Аналитик данных,,,2,Санкт-Петербург,False,False,,,,,open,Протеко,fullDay,between1And3,full,True,False
False,Аналитик данных (data analyst),,,2,Санкт-Петербург,False,False,,,,,open,Cardsmobile,remote,between1And3,full,True,False
False,Data Engineer( Teradata+Hadoop),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,"Big Data Engineer, Banking System",,,53,Краснодар,False,False,,,,,open,DataArt,fullDay,between1And3,full,True,False
False,"Data Engineer, Global Music Company",,,53,Краснодар,False,False,,,,,open,DataArt,fullDay,between1And3,full,True,False
False,Data Engineer/Developer,,,2,Санкт-Петербург,False,False,,,,,open,Internest,fullDay,between3And6,full,False,False
False,Data Scientist,,,1,Москва,False,False,,,,,open,Тинькофф,flexible,noExperience,full,False,False
False,Руководитель группы Data инженеров (Chief Data Engineer),7172-7172-it,"Лента, федеральная розничная сеть, IT ",2,Санкт-Петербург,False,False,,,,,open,"Лента, федеральная розничная сеть",fullDay,moreThan6,full,True,False
False,Руководитель группы Data инженеров (Chief Data Engineer),7172-7172-it,"Лента, федеральная розничная сеть, IT ",1,Москва,False,False,,,,,open,"Лента, федеральная розничная сеть",fullDay,moreThan6,full,False,False
False,Machine Learning Developer (AWS),,,53,Краснодар,False,False,250000.0,,RUR,True,open,ClearScale,remote,moreThan6,full,False,False
False,Machine Learning Developer (AWS),,,79,Саратов,False,False,250000.0,,RUR,True,open,ClearScale,remote,moreThan6,full,False,False
False,Machine Learning Developer (AWS),,,63,Саранск,False,False,250000.0,,RUR,True,open,ClearScale,remote,moreThan6,full,False,False
False,Аналитик данных,,,78,Самара,False,True,100000.0,,RUR,False,open,Регистратор доменных имен РЕГ.РУ,remote,between1And3,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Циан,fullDay,between1And3,full,True,False
False,Специалист по машинному обучению (Data Scientist) в Казань,,,4,Новосибирск,False,False,,,,,open,GDC (ICL Services),fullDay,between3And6,full,False,False
False,Специалист по машинному обучению (Data Scientist) в Казань,,,90,Томск,False,False,,,,,open,GDC (ICL Services),fullDay,between3And6,full,False,False
False,Специалист по машинному обучению (Data Scientist) в Казань,,,26,Воронеж,False,False,,,,,open,GDC (ICL Services),fullDay,between3And6,full,False,False
False,Специалист по машинному обучению (Data Scientist) в Казань,,,66,Нижний Новгород,False,False,,,,,open,GDC (ICL Services),fullDay,between3And6,full,False,False
False,Специалист по машинному обучению (Data Scientist) в Казань,,,53,Краснодар,False,False,,,,,open,GDC (ICL Services),fullDay,between3And6,full,False,False
False,Data scientist / Machine learning engineer в команду Видео,,,2,Санкт-Петербург,False,False,,,,,open,ВКонтакте,fullDay,between3And6,full,False,False
False,Senior Data Scientist|NLP (команда IDP),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Big Data Engineer,,,160,Алматы,False,False,,,,,open,"Epam Kazakhstan (Эпам Казахстан),ТОО",fullDay,between3And6,full,False,False
False,Big Data Engineer,,,159,Нур-Султан,False,False,,,,,open,"Epam Kazakhstan (Эпам Казахстан),ТОО",fullDay,between3And6,full,False,False
False,Data Scientist (Технологии транзакционного бизнеса),3529-3529-it,Сбер. IT,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,True,False
False,Data Engineer / Инженер по интеграции,,,1,Москва,False,False,120000.0,160000.0,RUR,False,open,Открытые Технологии,flexible,between1And3,full,False,False
False,Senior Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Internest,fullDay,between3And6,full,False,False
False,Data Analyst with Tableau,,,2,Санкт-Петербург,False,False,,,,,open,Grid Dynamics,fullDay,between1And3,full,False,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Аркадия,fullDay,between3And6,full,False,False
False,"Junior/Middle Go Developer (ML, Ranking, Filtering)",,,1,Москва,False,False,,,,,open,АЛИБАБА.КОМ (РУ),fullDay,between1And3,full,True,False
False,Data Engineer with Python / Spark / ETL,,,2,Санкт-Петербург,False,False,,,,,open,Grid Dynamics,fullDay,between1And3,full,False,False
True,"Специалист по машинному обучению (Python, Machine learning)",,,1,Москва,False,False,,150000.0,RUR,False,open,Neovox,fullDay,between1And3,full,False,False
False,Data Analyst with BI Experience,,,2,Санкт-Петербург,False,False,,,,,open,Grid Dynamics,fullDay,between3And6,full,False,False
False,Senior Big Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Grid Dynamics,fullDay,moreThan6,full,False,False
False,Аналитик данных/Онтолог,,,1,Москва,False,True,,180000.0,RUR,False,open,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,remote,between1And3,full,False,False
False,"Специалист по машинному обучению (Python, Machine learning)",,,24,Волгоград,False,False,,150000.0,RUR,False,open,Neovox,fullDay,between1And3,full,False,False
False,"Специалист по машинному обучению (Python, Machine learning)",,,1512,Волжский(Волгоградская область),False,False,,150000.0,RUR,False,open,Neovox,fullDay,between1And3,full,False,False
False,Data Scientist в команду продвижения сервисных продуктов,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Аналитик данных (Data Engineer),,,1,Москва,False,False,,,,,open,ТЕХНОСЕРВ,fullDay,between3And6,full,True,False
False,Data Engineer,,,1,Москва,False,False,200000.0,250000.0,RUR,True,open,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,remote,between1And3,full,False,False
False,Инженер данных,,,1,Москва,False,False,,,,,open,БАНК УРАЛСИБ,fullDay,between3And6,full,True,False
False,Data engineer,,,88,Казань,False,False,,,,,open,Корстон-Казань,fullDay,between1And3,full,True,False
False,Аналитик данных (Data Analyst),3529-3529-prof,Сбер для экспертов,78,Самара,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,True,False
False,Аналитик данных со знанием Transact-SQL,,,72,Пермь,False,False,35000.0,,RUR,False,open,Бушинская Виктория Сергеевна,fullDay,between1And3,full,True,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Первая Грузовая Компания,fullDay,between3And6,full,True,False
False,Data Engineer (Центр подготовки данных и отчетности),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Engineer (Price&assortment analytics),ozonru-2180-dev,Ozon Информационные технологии,1,Москва,False,False,,,,,open,Ozon,fullDay,between1And3,full,True,False
